FlightScheduleID,DepAirportCode,DepScheduledTimeLocal,ArrAirportCode,ArrScheduledTimeLocal,Terminal,AirlineID,FlightNumber,AircraftCode,DaysOfOperation,Effective,Expiration
1965,FRA,2023-04-22T09:50,LUX,2023-04-22T10:30,,LH,9528,E90,23567,2023-04-22,2023-04-29
1966,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,124567,2023-04-22,2023-04-29
1967,FRA,2023-04-22T17:20,LUX,2023-04-22T18:00,,LH,396,CR9,124567,2023-04-22,2023-04-29
1968,HAM,2023-04-22T12:25,LUX,2023-04-22T13:45,,LH,6886,DH4,6,2023-04-22,2023-04-29
1969,HAM,2023-04-22T12:25,LUX,2023-04-22T13:45,,LH,6886,DH4,6,2023-04-22,2023-04-22
1970,OSL,2023-04-22T16:00,LYR,2023-04-22T18:55,,LH,6298,32N,6,2023-04-22,2023-04-29
1971,FRA,2023-04-22T08:30,LYS,2023-04-22T09:45,1,LH,1074,320,67,2023-04-22,2023-04-29
1972,FRA,2023-04-22T12:55,LYS,2023-04-22T14:10,1,LH,1076,320,136,2023-04-22,2023-04-29
1973,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,46,2023-04-22,2023-04-27
1974,FRA,2023-04-22T20:50,LYS,2023-04-22T22:05,1,LH,1082,321,46,2023-04-22,2023-04-27
1975,FRA,2023-04-22T17:10,MAD,2023-04-22T19:40,2,LH,1122,321,126,2023-04-22,2023-04-29
1976,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,126,2023-04-22,2023-04-29
1977,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,126,2023-04-22,2023-04-29
1978,FRA,2023-04-22T10:20,PMI,2023-04-22T12:25,,LH,4302,32A,1234567,2023-04-22,2023-04-29
1979,FRA,2023-04-22T13:10,PMI,2023-04-22T15:15,,LH,1158,321,56,2023-04-22,2023-04-29
1980,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,4567,2023-04-22,2023-04-29
1981,FRA,2023-04-22T10:20,PMI,2023-04-22T12:25,,LH,4302,32A,4567,2023-04-22,2023-04-29
1982,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,246,2023-04-22,2023-04-27
1983,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,246,2023-04-22,2023-04-27
1984,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,246,2023-04-22,2023-04-27
1985,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,246,2023-04-22,2023-04-27
1986,FRA,2023-04-22T09:15,MLA,2023-04-22T11:45,,LH,1276,32Q,1367,2023-04-22,2023-04-29
1987,MUC,2023-04-22T12:30,MLA,2023-04-22T14:40,,LH,6306,320,356,2023-04-22,2023-04-28
1988,MUC,2023-04-22T12:30,MLA,2023-04-22T14:40,,LH,6306,320,1234567,2023-04-22,2023-04-29
1989,OSL,2023-04-22T14:40,MOL,2023-04-22T15:35,,LH,6092,32N,6,2023-04-22,2023-04-22
1990,FRA,2023-04-23T07:05,OSL,2023-04-23T09:00,,LH,866,32A,6,2023-04-22,2023-04-22
1991,OSL,2023-04-23T15:45,MOL,2023-04-23T16:40,,LH,6092,320,6,2023-04-22,2023-04-22
1992,FRA,2023-04-22T16:20,MRS,2023-04-22T17:55,1A,LH,1088,320,23456,2023-04-22,2023-04-29
1993,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,23456,2023-04-22,2023-04-29
1994,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,23456,2023-04-22,2023-04-29
1995,FRA,2023-04-22T21:00,MRS,2023-04-22T22:35,1A,LH,1090,32A,126,2023-04-22,2023-04-29
1996,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,126,2023-04-22,2023-04-29
1997,MUC,2023-04-22T11:20,MRS,2023-04-22T13:00,1A,LH,2262,E95,356,2023-04-22,2023-04-28
1998,FRA,2023-04-22T10:15,MUC,2023-04-22T11:10,2,LH,100,321,136,2023-04-22,2023-04-29
1999,MUC,2023-04-22T15:25,MRS,2023-04-22T17:05,1A,LH,2264,CRK,136,2023-04-22,2023-04-29
2000,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,246,2023-04-22,2023-05-06
2001,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,1346,2023-04-22,2023-04-29
2002,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,1346,2023-04-22,2023-04-29
2003,FRA,2023-04-22T21:15,MUC,2023-04-22T22:10,2,LH,122,321,1236,2023-04-22,2023-04-26
2004,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,1236,2023-04-22,2023-04-26
2005,FRA,2023-04-22T09:15,MXP,2023-04-22T10:25,1,LH,248,320,26,2023-04-22,2023-04-29
2006,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,46,2023-04-22,2023-04-29
2007,FRA,2023-04-22T22:05,MXP,2023-04-22T23:15,1,LH,258,32A,46,2023-04-22,2023-04-29
2008,MUC,2023-04-22T10:55,MXP,2023-04-22T12:00,1,LH,1854,319,356,2023-04-22,2023-04-28
2009,MUC,2023-04-22T15:15,MXP,2023-04-22T16:20,1,LH,1856,CR9,6,2023-04-22,2023-04-29
2010,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,346,2023-04-22,2023-04-27
2011,FRA,2023-04-22T10:05,NAP,2023-04-22T12:05,,LH,334,321,346,2023-04-22,2023-04-27
2012,FRA,2023-04-22T20:45,NAP,2023-04-22T22:45,,LH,336,321,6,2023-04-22,2023-05-13
2013,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,6,2023-04-22,2023-05-13
2014,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,6,2023-04-22,2023-05-13
2015,FRA,2023-04-22T20:50,NCE,2023-04-22T22:20,1,LH,1068,32A,6,2023-04-22,2023-04-29
2016,MUC,2023-04-22T15:55,NCE,2023-04-22T17:20,1,LH,2274,CR9,67,2023-04-22,2023-04-23
2017,FRA,2023-04-22T10:00,LHR,2023-04-22T10:40,2,LH,904,32N,6,2023-04-22,2023-05-13
2018,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,246,2023-04-22,2023-05-13
2019,FRA,2023-04-22T16:15,NTE,2023-04-22T17:50,,LH,1056,E90,246,2023-04-22,2023-05-13
2020,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,246,2023-04-22,2023-04-29
2021,FRA,2023-04-22T16:15,NTE,2023-04-22T17:50,,LH,1056,E90,246,2023-04-22,2023-04-29
2022,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,246,2023-04-22,2023-05-13
2023,FRA,2023-04-22T10:00,NUE,2023-04-22T10:40,,LH,142,CR9,124567,2023-04-22,2023-04-29
2024,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,167,2023-04-22,2023-04-29
2025,FRA,2023-04-22T17:00,NUE,2023-04-22T17:40,,LH,148,CR9,167,2023-04-22,2023-04-29
2026,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,167,2023-04-22,2023-04-29
2027,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,12346,2023-04-22,2023-04-29
2028,FRA,2023-04-22T22:15,NUE,2023-04-22T22:55,,LH,150,E90,12346,2023-04-22,2023-04-29
2029,MUC,2023-04-22T11:30,NUE,2023-04-22T13:45,,LH,3804,BUS,356,2023-04-22,2023-04-28
2030,MUC,2023-04-22T15:00,NUE,2023-04-22T17:15,,LH,3806,BUS,6,2023-04-22,2023-04-29
2031,MUC,2023-04-22T15:00,NUE,2023-04-22T17:15,,LH,3806,BUS,356,2023-04-22,2023-04-28
2032,MUC,2023-04-22T15:00,NUE,2023-04-22T17:15,,LH,3806,BUS,1234567,2023-04-22,2023-04-29
2033,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,123456,2023-04-22,2023-04-29
2034,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,1346,2023-04-22,2023-04-29
2035,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,6,2023-04-22,2023-04-22
2036,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,3567,2023-04-22,2023-04-28
2037,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,1234567,2023-04-22,2023-04-29
2038,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,6,2023-04-22,2023-04-29
2039,MUC,2023-04-22T19:15,NUE,2023-04-22T21:30,,LH,3810,BUS,356,2023-04-22,2023-04-28
2040,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,16,2023-04-22,2023-04-24
2041,MUC,2023-04-23T14:50,OLB,2023-04-23T16:30,,LH,1910,319,6,2023-04-22,2023-04-22
2042,FRA,2023-04-22T09:30,OPO,2023-04-22T11:15,,LH,1176,321,136,2023-04-22,2023-04-29
2043,FRA,2023-04-22T21:00,OPO,2023-04-22T22:45,,LH,1180,32Q,234567,2023-04-22,2023-04-29
2044,LIS,2023-04-22T15:35,OPO,2023-04-22T16:35,,LH,6988,32Q,6,2023-04-22,2023-05-06
2045,LIS,2023-04-22T18:00,OPO,2023-04-22T19:00,,LH,6960,320,6,2023-04-22,2023-04-22
2046,LIS,2023-04-22T18:00,OPO,2023-04-22T19:00,,LH,6960,320,467,2023-04-22,2023-04-29
2047,MUC,2023-04-22T21:30,OPO,2023-04-22T23:25,,LH,1788,32N,356,2023-04-22,2023-04-28
2048,MUC,2023-04-22T21:30,OPO,2023-04-22T23:25,,LH,1788,32N,3567,2023-04-22,2023-04-28
2049,MUC,2023-04-22T21:30,OPO,2023-04-22T23:25,,LH,1788,32N,1234567,2023-04-22,2023-04-29
2050,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,3456,2023-04-22,2023-04-29
2051,FRA,2023-04-22T19:15,MUC,2023-04-22T20:10,2,LH,118,789,3456,2023-04-22,2023-04-29
2052,MUC,2023-04-23T07:20,ORY,2023-04-23T08:55,1,LH,2212,CR9,3456,2023-04-22,2023-04-29
2053,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,3456,2023-04-22,2023-04-29
2054,FRA,2023-04-22T21:55,OSL,2023-04-22T23:50,,LH,864,32N,23456,2023-04-22,2023-04-29
2055,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,23456,2023-04-22,2023-04-29
2056,FRA,2023-04-23T07:05,OSL,2023-04-23T09:00,,LH,866,32A,356,2023-04-22,2023-04-28
2057,FRA,2023-04-22T10:15,BGO,2023-04-22T12:15,,LH,874,319,6,2023-04-22,2023-04-29
2058,BGO,2023-04-22T14:10,OSL,2023-04-22T15:00,,LH,6037,E95,6,2023-04-22,2023-04-29
2059,FRA,2023-04-22T10:00,TOS,2023-04-22T13:20,,LH,870,319,6,2023-04-22,2023-04-29
2060,TOS,2023-04-22T14:00,OSL,2023-04-22T15:50,,LH,6205,32N,6,2023-04-22,2023-04-29
2061,SVG,2023-04-22T15:10,OSL,2023-04-22T16:00,,LH,6165,E95,6,2023-04-22,2023-04-22
2062,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,1234567,2023-04-22,2023-04-29
2063,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,1346,2023-04-22,2023-04-29
2064,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,356,2023-04-22,2023-04-28
2065,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,3567,2023-04-22,2023-04-28
2066,FRA,2023-04-22T09:45,MAD,2023-04-22T12:15,2,LH,1112,32N,26,2023-04-22,2023-04-29
2067,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,1234567,2023-04-22,2023-04-29
2068,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,1346,2023-04-22,2023-04-29
2069,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,3567,2023-04-22,2023-04-28
2070,FRA,2023-04-22T09:10,LIS,2023-04-22T11:15,1,LH,1166,321,46,2023-04-22,2023-04-29
2071,LIS,2023-04-22T17:05,PDL,2023-04-22T18:30,,LH,6982,32Q,46,2023-04-22,2023-04-29
2072,LIS,2023-04-23T17:05,PDL,2023-04-23T18:30,,LH,6982,32N,6,2023-04-22,2023-04-22
2073,FRA,2023-04-22T09:30,CDG,2023-04-22T10:45,1,LH,1030,321,46,2023-04-22,2023-04-27
2074,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1256,2023-04-22,2023-04-29
2075,FRA,2023-04-22T13:10,PMI,2023-04-22T15:15,,LH,1158,321,1256,2023-04-22,2023-04-29
2076,FRA,2023-04-22T16:15,PMI,2023-04-22T18:20,,LH,4306,32A,1234567,2023-04-22,2023-04-29
2077,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,1256,2023-04-22,2023-04-29
2078,MUC,2023-04-22T10:50,PMI,2023-04-22T13:00,,LH,1796,32A,6,2023-04-22,2023-04-22
2079,MUC,2023-04-22T11:20,PMI,2023-04-22T13:35,,LH,5334,320,6,2023-04-22,2023-04-22
2080,MUC,2023-04-22T11:40,PMI,2023-04-22T13:55,,LH,5332,32A,6,2023-04-22,2023-04-22
2081,MUC,2023-04-22T12:05,PMI,2023-04-22T14:20,,LH,5328,32A,6,2023-04-22,2023-04-22
2082,MUC,2023-04-23T09:10,PMO,2023-04-23T11:05,,LH,1914,32A,1236,2023-04-22,2023-04-26
2083,FRA,2023-04-22T08:50,ZRH,2023-04-22T09:45,,LH,5736,223,367,2023-04-22,2023-04-26
2084,FRA,2023-04-22T11:05,BCN,2023-04-22T13:05,1,LH,1130,321,67,2023-04-22,2023-04-23
2085,FRA,2023-04-22T09:45,MAD,2023-04-22T12:15,2,LH,1112,32N,126,2023-04-22,2023-04-25
2086,FRA,2023-04-22T13:05,POZ,2023-04-22T14:20,,LH,1390,CR9,136,2023-04-22,2023-04-29
2087,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,123567,2023-04-22,2023-04-29
2088,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,123567,2023-04-22,2023-04-29
2089,MUC,2023-04-22T11:20,POZ,2023-04-22T12:30,,LH,1636,CR9,356,2023-04-22,2023-04-28
2090,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,356,2023-04-22,2023-04-28
2091,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,1346,2023-04-22,2023-04-29
2092,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,1234567,2023-04-22,2023-04-29
2093,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,3567,2023-04-22,2023-04-28
2094,FRA,2023-04-22T08:15,PSA,2023-04-22T09:45,,LH,7400,E95,124567,2023-04-22,2023-04-29
2095,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,2456,2023-04-22,2023-04-28
2096,FRA,2023-04-22T16:15,PSA,2023-04-22T17:45,,LH,7402,E95,2456,2023-04-22,2023-04-28
2097,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,2456,2023-04-22,2023-04-28
2098,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,2456,2023-04-22,2023-04-28
2099,FRA,2023-04-22T09:00,LHR,2023-04-22T09:40,2,LH,902,32N,67,2023-04-22,2023-04-23
2100,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1456,2023-04-22,2023-04-28
2101,FRA,2023-04-22T10:05,ZAG,2023-04-22T11:25,,LH,6000,319,1456,2023-04-22,2023-04-28
2102,FRA,2023-04-22T12:35,ZAG,2023-04-22T14:00,,LH,1414,319,4567,2023-04-22,2023-04-28
2103,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,6,2023-04-22,2023-06-24
2104,FRA,2023-04-22T10:25,FNC,2023-04-22T13:35,,LH,1170,32Q,6,2023-04-22,2023-06-24
2105,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,123456,2023-04-11,2023-04-29
2106,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,123456,2023-04-11,2023-04-28
2107,FRA,2023-04-22T10:05,RIX,2023-04-22T13:10,,LH,890,32A,16,2023-04-22,2023-04-24
2108,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,1346,2023-04-22,2023-04-29
2109,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,1234567,2023-04-22,2023-04-29
2110,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,3567,2023-04-22,2023-04-28
2111,FRA,2023-04-22T11:10,SKG,2023-04-22T14:45,,LH,5928,32Q,1234567,2023-04-22,2023-04-29
2112,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1467,2023-04-22,2023-04-27
2113,FRA,2023-04-22T14:10,SKG,2023-04-22T17:30,,LH,1556,32N,1467,2023-04-22,2023-04-27
2114,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,1467,2023-04-22,2023-04-27
2115,MUC,2023-04-22T10:20,SKG,2023-04-22T13:20,,LH,5930,32N,356,2023-04-22,2023-04-28
2116,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,1234567,2023-04-22,2023-04-29
2117,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,356,2023-04-22,2023-04-28
2118,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,1346,2023-04-22,2023-04-29
2119,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,3567,2023-04-22,2023-04-28
2120,VIE,2023-04-22T22:45,SKP,2023-04-23T00:15,,LH,6394,320,16,2023-04-22,2023-04-24
2121,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1456,2023-04-22,2023-04-29
2122,FRA,2023-04-22T11:45,VIE,2023-04-22T13:10,3,LH,6410,320,1456,2023-04-22,2023-04-29
2123,VIE,2023-04-22T22:45,SKP,2023-04-23T00:15,,LH,6394,320,1456,2023-04-22,2023-04-29
2124,FRA,2023-04-22T08:20,VIE,2023-04-22T09:45,3,LH,6330,320,1456,2023-04-22,2023-04-29
2125,FRA,2023-04-22T12:50,VIE,2023-04-22T14:15,3,LH,6334,320,16,2023-04-22,2023-04-29
2126,VIE,2023-04-22T22:45,SKP,2023-04-23T00:15,,LH,6394,320,16,2023-04-22,2023-04-29
2127,FRA,2023-04-22T13:40,VIE,2023-04-22T15:05,3,LH,6428,320,1456,2023-04-22,2023-04-29
2128,FRA,2023-04-22T10:10,VIE,2023-04-22T11:35,3,LH,6328,320,1456,2023-04-22,2023-04-29
2129,FRA,2023-04-22T17:20,VIE,2023-04-22T18:45,3,LH,6336,E95,16,2023-04-22,2023-04-29
2130,FRA,2023-04-22T16:15,VIE,2023-04-22T17:40,3,LH,6418,320,1456,2023-04-22,2023-04-29
2131,FRA,2023-04-22T19:30,VIE,2023-04-22T20:55,3,LH,6332,320,1456,2023-04-22,2023-04-29
2132,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,3567,2023-04-22,2023-04-29
2133,FRA,2023-04-22T10:10,SOF,2023-04-22T13:20,2,LH,1426,32A,3567,2023-04-22,2023-04-29
2134,MUC,2023-04-22T15:45,SOF,2023-04-22T18:35,2,LH,1704,319,67,2023-04-22,2023-04-29
2135,MUC,2023-04-22T15:45,SOF,2023-04-22T18:35,2,LH,1704,319,67,2023-04-22,2023-04-23
2136,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,6,2023-04-22,2023-05-06
2137,FRA,2023-04-22T21:45,EDI,2023-04-22T22:40,,LH,1526,32N,6,2023-04-22,2023-05-06
2138,FRA,2023-04-22T09:00,LHR,2023-04-22T09:40,2,LH,902,32N,67,2023-04-22,2023-04-29
2139,FRA,2023-04-22T10:00,LHR,2023-04-22T10:40,2,LH,904,32N,67,2023-04-22,2023-04-29
2140,FRA,2023-04-22T12:00,TFS,2023-04-22T15:55,,LH,4380,32A,6,2023-04-15,2023-04-29
2141,FRA,2023-04-22T12:00,TFS,2023-04-22T15:55,,LH,4380,32A,6,2023-04-22,2023-04-29
2142,FRA,2023-04-22T11:25,SPU,2023-04-22T13:05,,LH,6004,319,6,2023-04-22,2023-10-21
2143,MUC,2023-04-22T10:15,SPU,2023-04-22T11:40,,LH,5992,DH4,56,2023-04-22,2023-04-28
2144,MUC,2023-04-22T14:50,SPU,2023-04-22T16:10,,LH,1716,32A,356,2023-04-22,2023-04-28
2145,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,567,2023-04-22,2023-04-28
2146,FRA,2023-04-22T09:25,STR,2023-04-22T10:05,1,LH,128,CR9,567,2023-04-22,2023-04-28
2147,MUC,2023-04-22T16:00,STR,2023-04-22T16:45,1,LH,2148,CR9,36,2023-04-22,2023-04-26
2148,MUC,2023-04-22T16:00,STR,2023-04-22T16:45,1,LH,2148,CR9,6,2023-04-22,2023-04-29
2149,FRA,2023-04-22T10:45,FCO,2023-04-22T12:35,1,LH,232,321,36,2023-04-22,2023-04-29
2150,FRA,2023-04-22T10:45,FCO,2023-04-22T12:35,1,LH,232,321,26,2023-04-22,2023-04-25
2151,OSL,2023-04-22T13:50,SVG,2023-04-22T14:40,,LH,6044,E95,6,2023-04-22,2023-04-29
2152,CPH,2023-04-22T14:05,SVG,2023-04-22T15:15,,LH,6024,CR9,6,2023-04-15,2023-06-24
2153,FRA,2023-04-22T09:30,CDG,2023-04-22T10:45,1,LH,1030,321,246,2023-04-22,2023-04-27
2154,FRA,2023-04-22T08:30,CDG,2023-04-22T09:45,1,LH,1028,32A,67,2023-04-22,2023-04-23
2155,VIE,2023-04-22T12:55,TGD,2023-04-22T14:15,,LH,6380,320,16,2023-04-22,2023-04-24
2156,VIE,2023-04-22T12:55,TGD,2023-04-22T14:15,,LH,6380,320,123456,2023-04-22,2023-04-29
2157,FRA,2023-04-22T10:15,MUC,2023-04-22T11:10,2,LH,100,321,26,2023-04-22,2023-04-25
2158,MUC,2023-04-22T15:55,TIA,2023-04-22T17:35,,LH,1712,32A,26,2023-04-22,2023-04-25
2159,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,356,2023-04-22,2023-04-28
2160,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,1346,2023-04-22,2023-04-29
2161,FRA,2023-04-22T10:15,MUC,2023-04-22T11:10,2,LH,100,321,123456,2023-04-22,2023-04-29
2162,FRA,2023-04-22T19:15,MUC,2023-04-22T20:10,2,LH,118,789,123456,2023-04-22,2023-04-29
2163,FRA,2023-04-22T09:40,TLL,2023-04-22T13:00,,LH,880,321,16,2023-04-22,2023-04-29
2164,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,16,2023-04-22,2023-04-24
2165,MUC,2023-04-23T08:50,TLL,2023-04-23T12:10,,LH,2404,319,6,2023-04-22,2023-04-22
2166,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1356,2023-04-22,2023-04-29
2167,FRA,2023-04-22T12:15,TLS,2023-04-22T14:00,,LH,1096,32A,1356,2023-04-22,2023-04-29
2168,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,1356,2023-04-22,2023-04-29
2169,MUC,2023-04-22T11:05,TLS,2023-04-22T12:50,,LH,2218,32N,6,2023-04-22,2023-04-22
2170,MUC,2023-04-22T21:20,TLS,2023-04-22T23:05,,LH,2222,32Q,56,2023-04-22,2023-04-28
2171,OSL,2023-04-22T14:30,TOS,2023-04-22T16:20,,LH,6204,319,6,2023-04-22,2023-04-29
2172,OSL,2023-04-22T14:35,TRD,2023-04-22T15:30,,LH,6072,CR9,6,2023-04-22,2023-04-29
2173,OSL,2023-04-22T19:45,TRD,2023-04-22T20:35,,LH,6058,32N,6,2023-04-22,2023-04-29
2174,FRA,2023-04-22T12:20,TRN,2023-04-22T13:35,,LH,9522,E95,2456,2023-04-22,2023-04-29
2175,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,2456,2023-04-22,2023-04-29
2176,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,123567,2023-04-22,2023-04-29
2177,MUC,2023-04-22T21:55,TRN,2023-04-22T23:10,,LH,9476,E95,356,2023-04-22,2023-04-28
2178,MUC,2023-04-22T21:55,TRN,2023-04-22T23:10,,LH,9476,E95,123456,2023-04-22,2023-04-29
2179,MUC,2023-04-22T21:55,TRN,2023-04-22T23:10,,LH,9476,E95,1346,2023-04-22,2023-04-29
2180,FRA,2023-04-22T12:55,TRS,2023-04-22T14:05,,LH,9570,E90,123456,2023-04-22,2023-04-29
2181,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,26,2023-04-22,2023-05-09
2182,FRA,2023-04-22T21:15,TRS,2023-04-22T22:25,,LH,9572,E90,26,2023-04-22,2023-05-09
2183,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,26,2023-04-22,2023-05-09
2184,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,2367,2023-04-22,2023-04-26
2185,FRA,2023-04-22T10:45,FCO,2023-04-22T12:35,1,LH,232,321,2367,2023-04-22,2023-04-26
2186,MUC,2023-04-22T11:00,TSR,2023-04-22T13:25,,LH,1656,E95,56,2023-04-22,2023-04-28
2187,MUC,2023-04-22T20:10,TSR,2023-04-22T22:35,,LH,1660,E95,1234567,2023-04-22,2023-04-29
2188,MUC,2023-04-22T20:10,TSR,2023-04-22T22:35,,LH,1660,E95,356,2023-04-22,2023-04-28
2189,MUC,2023-04-22T20:10,TSR,2023-04-22T22:35,,LH,1660,E95,1346,2023-04-22,2023-04-29
2190,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,456,2023-04-21,2023-04-29
2191,FRA,2023-04-22T08:20,VIE,2023-04-22T09:45,3,LH,6330,320,456,2023-04-21,2023-04-29
2192,VIE,2023-04-22T12:30,VAR,2023-04-22T15:15,,LH,6358,E95,456,2023-04-21,2023-04-29
2193,FRA,2023-04-22T10:10,VIE,2023-04-22T11:35,3,LH,6328,320,456,2023-04-21,2023-04-29
2194,FRA,2023-04-23T06:50,VIE,2023-04-23T08:15,3,LH,6368,320,1267,2023-04-22,2023-04-25
2195,VIE,2023-04-23T12:30,VAR,2023-04-23T15:15,,LH,6358,320,1267,2023-04-22,2023-04-25
2196,FRA,2023-04-22T08:20,VIE,2023-04-22T09:45,3,LH,6330,320,456,2023-04-22,2023-04-29
